snomed_id,name,display_name,synonyms,level_concept,type_concept,type_information,active
724748004,Chronic insomnia,Chronic insomnia (disorder),"['Chronic insomnia (disorder)', 'Chronic insomnia']",granular,Disorder,SelfHistory,
72489008,Incision of prostate,prostatotomy,"['Incision of prostate', 'Prostatotomy', 'Incision of prostate (procedure)']",granular,Procedure,SelfHistory,
725043006,Autosomal recessive limb girdle muscular dystrophy type 2O,Autosomal recessive limb girdle muscular dystrophy type 2O (disorder),"['Autosomal recessive limb girdle muscular dystrophy type 2O (disorder)', 'Autosomal recessive limb girdle muscular dystrophy type 2O', 'Limb-girdle muscular dystrophy 2O POMGNT1 (protein o-mannose beta-1,2-n-acetylglucosaminyltransferase) gene mutation', 'Limb-girdle muscular dystrophy 2O POMGNT1 gene mutation']",granular,Disorder,SelfHistory,
725119006,Generalized rash,Generalized rash (disorder),"['Generalized rash (disorder)', 'Generalized rash', 'Generalised rash', 'Diffuse rash']",granular,Disorder,SelfHistory,
725122008,Micrographia,Micrographia,"['Micrographia (finding)', 'Micrographia']",,Finding,SelfHistory,
725351001,Transcatheter aortic valve replacement,tavr -transcatheter aortic valve replacement,"['Transcatheter aortic valve replacement (procedure)', 'Transcatheter aortic valve replacement', 'TAVR -transcatheter aortic valve replacement']",granular,Procedure,SelfHistory,
72552008,Feeding problems in newborn,Feeding problems in newborn,"['Feeding difficulties in newborn', 'Feeding problems in newborn', 'Feeding problems in newborn (finding)']",,Finding,SelfHistory,
72605008,Candidal vulvovaginitis,Candidal vulvovaginitis,"['Candidal vulvovaginitis', 'Monilial vulvovaginitis', 'Candidal vulvovaginitis (disorder)', 'Vulvovaginal thrush']",granular,Disorder,SelfHistory,
726531007,Myofascial pain syndrome,Myofascial pain syndrome (disorder),"['Myofascial pain syndrome (disorder)', 'Myofascial pain syndrome', 'MPS - myofascial pain syndrome', 'Myofascial pain dysfunction syndrome', 'Myofascial trigger point syndrome']",granular,Disorder,SelfHistory,
72658003,Prickly heat,Prickly heat,"['Prickly heat', 'Heat rash', 'Miliaria rubra', 'Miliaria tropicalis', 'Prickly heat (disorder)']",granular,Disorder,SelfHistory,
72866009,Varicose veins of lower extremity,Varicose veins of lower extremity,"['Varicose veins of lower extremity', 'Phlebectasia of lower extremity', 'Varix of lower extremity', 'Varicose veins of lower extremity (disorder)', 'VV - Varicose veins of leg', 'Varicose veins of lower limb']",granular,Disorder,SelfHistory,
72934000,Candidiasis of vagina,Candidiasis of vagina,"['Candidiasis of vagina', 'Vaginal candidiasis', 'Candidiasis of vagina (disorder)', 'Vaginal thrush', 'Vaginal candidosis', 'Vaginal candida', 'Monilial infection of vagina', 'Candida of vagina']",granular,Disorder,SelfHistory,
73098005,Cholinergic urticaria,Cholinergic urticaria,"['Cholinergic urticaria', 'Cholinergic urticaria (disorder)']",granular,Disorder,SelfHistory,
73211009,Diabetes mellitus,Diabetes mellitus,"['Diabetes mellitus', 'DM - Diabetes mellitus', 'Diabetes mellitus (disorder)']",group,Disorder,SelfHistory,
73231008,Internal fixation of tibia,internal fixation of tibia,"['Internal fixation of tibia', 'Internal fixation of tibia (procedure)']",granular,Procedure,SelfHistory,
733461000,Cocaine user,Cocaine user,"['Cocaine user (finding)', 'Cocaine user']",granular,Lifestyle,SelfHistory,
733835007,Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection,Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection (disorder),"['Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection (disorder)', 'Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection', 'Extrapulmonary TB (tuberculosis) co-occurrent with HIV (human immunodeficiency virus) infection']",granular,Disorder,SelfHistory,
73430006,Sleep apnea,Sleep apnea,"['Sleep apnea', 'Sleep apnoea', 'SAS - Sleep apnea syndrome', 'Sleep hypopnea', 'Sleep apnea syndrome', 'SAS - Sleep apnoea syndrome', 'Sleep hypopnoea', 'Sleep apnoea syndrome', 'Sleep apnea (disorder)']",granular,Disorder,SelfHistory,
735019004,Reimplantation of left ureter,reimplantation of left ureter,"['Reimplantation of left ureter (procedure)', 'Reimplantation of left ureter']",granular,Procedure,SelfHistory,
735085002,Lumpectomy of left breast,lumpectomy of left breast,"['Lumpectomy of left breast (procedure)', 'Lumpectomy of left breast', 'Excision of left breast lump', 'Tylectomy of left breast']",granular,Procedure,SelfHistory,
735445000,Allergic disorder of respiratory tract,Allergic disorder of respiratory tract,"['Allergic disorder of respiratory tract (disorder)', 'Allergic disorder of respiratory tract']",group,Disorder,SelfHistory,
73583000,Epicondylitis,Epicondylitis,"['Epicondylitis', 'Epicondylitis (disorder)']",granular,Disorder,SelfHistory,
73589001,Intervertebral disc prolapse,Intervertebral disc prolapse,"['Intervertebral disc prolapse', 'Slipped intervertebral disc', 'Slipped disc', 'Prolapsed intervertebral disc', 'PID - Prolapsed intervertebral disc', 'Intervertebral disc extrusion', 'IVDP - Intervertebral disc prolapse', 'Displacement of intervertebral disc', 'PIVD - Prolapsed intervertebral disc', 'Intervertebral disc protrusion', 'Intervertebral disc prolapse (disorder)']",group,Disorder,SelfHistory,
73610000,Incision of tonsil,tonsillotomy,"['Incision of tonsil', 'Tonsillotomy', 'Incision of tonsil (procedure)']",granular,Procedure,SelfHistory,
736500007,Polyp of nasal cavity,Polyp of nasal cavity (disorder),"['Polyp of nasal cavity (disorder)', 'Polyp of nasal cavity']",granular,Disorder,SelfHistory,
73692007,Fixed drug eruption,Fixed drug eruption,"['Fixed drug eruption', 'Fixed drug eruption (disorder)', 'FDE - Fixed drug eruption']",granular,Disorder,SelfHistory,
737171005,Dermatitis of male genitalia,Dermatitis of male genitalia,"['Dermatitis of male genitalia', 'Dermatitis of male genitalia (disorder)']",granular,Disorder,SelfHistory,
73761001,Colonoscopy,colonoscopy,"['Colonoscopy', 'Endoscopy of colon', 'Endoscopic examination of colon', 'Colonoscopy (procedure)']",granular,Procedure,SelfHistory,
73795002,Acute myocardial infarction of inferior wall,Acute myocardial infarction of inferior wall,"['Acute myocardial infarction of inferior wall', 'Acute myocardial infarction of diaphragmatic wall', 'Acute myocardial infarction of inferior wall (disorder)', 'Acute inferior myocardial infarction']",granular,Disorder,SelfHistory,
7393007,Disorder of nasal sinus,Sinus Problems,"['Disease of accessory sinus', 'Disorder of paranasal sinuses', 'Disorder of nasal sinus (disorder)', 'Disorder of nasal sinus']",group,Disorder,SelfHistory,
74107003,Acromegaly,Acromegaly,"['Acromegaly', 'Growth hormone hypersecretion syndrome', 'STH hypersecretion syndrome', 'Marie disease', 'Anterior pituitary adenoma syndrome', 'Acromegalia', 'Acromegaly (disorder)']",granular,Disorder,SelfHistory,
74146001,Repair of urinary bladder,repair of bladder,"['Repair of bladder', 'Cystoplasty', 'Repair of urinary bladder (procedure)', 'Repair of urinary bladder']",granular,Procedure,SelfHistory,
74400008,Appendicitis,Appendicitis,"['Appendicitis', 'Appendicitis (disorder)']",granular,Disorder,SelfHistory,
74627003,Complication due to diabetes mellitus,Complications of Diabetes,"['Diabetic complication', 'Disorder associated with diabetes mellitus', 'Complication due to diabetes mellitus (disorder)', 'Complication due to diabetes mellitus']",group,Disorder,SelfHistory,
74728003,Hypopituitarism,Hypopituitarism,"['Hypopituitarism', 'Deficient secretion of one OR more pituitary hormones', 'Pituitary insufficiency', 'Pituitary deficiency', 'Pituitary failure', 'Hypopituitarism (disorder)', 'Pituitary hypofunction']",granular,Disorder,SelfHistory,
74732009,Mental disorder,Mental health,"['Mental disorder', 'Mental illness', 'Mental disease', 'Psychiatric illness', 'Psychiatric disorder', 'Mental health disorder', 'Mental disorder (disorder)']",system,Finding,SelfHistory,
74770008,Exploratory laparotomy,exploratory laparotomy,"['Exploratory laparotomy', 'Exploratory celiotomy', 'Exploration of abdomen', 'Exploratory coeliotomy', 'Exploratory laparotomy (procedure)', 'Exploration of peritoneal cavity', 'Exploration of peritoneum']",granular,Procedure,SelfHistory,
74814004,Contusion of foot,Contusion of foot,"['Contusion of foot', 'Contusion of foot (disorder)', 'Superficial bruising of foot']",granular,Disorder,SelfHistory,
75037000,Chronic pulpitis,Chronic pulpitis,"['Chronic pulpitis', 'Chronic pulpitis (disorder)']",granular,Disorder,SelfHistory,
75087007,Repair of aneurysm,repair of aneurysm,"['Repair of aneurysm', 'Repair of aneurysm (procedure)']",group,Procedure,SelfHistory,
75088002,Urgent desire to urinate,Urgent desire to urinate,"['Urinary precipitancy', 'Urgency of micturition', 'Urgency - urination', 'Precipitancy of micturition', 'Must hurry to pass urine', 'Precipitancy of urine', 'Urgency to micturate', 'Urging to urinate', 'Urgency to pass urine', 'Urgent desire to urinate', 'Urgent desire to urinate (finding)']",,Finding,SelfHistory,
75258004,Food poisoning,Food poisoning,"['Food poisoning', 'Food poisoning (disorder)', 'FP - Food poisoning']",granular,Disorder,SelfHistory,
75375008,Bacterial enteritis,Bacterial enteritis,"['Bacterial enteritis', 'Intestinal infection due to bacteria', 'Bacterial enteritis (disorder)', 'Septic enteritis']",granular,Disorder,SelfHistory,
75408008,Feeling angry,Anger,"['Anger', 'Feeling angry', 'Angry', 'Feeling angry (finding)']",,Finding,SelfHistory,
75441006,Foreign body in ear,Foreign body in ear,"['Foreign body in ear', 'Foreign body in ear (disorder)']",granular,Disorder,SelfHistory,
75544000,Opioid dependence,Opioid dependence,"['Opioid dependence', 'Narcotism', 'Opioid dependence (disorder)']",granular,Disorder,SelfHistory,
75570004,Viral pneumonia,Viral pneumonia,"['Viral pneumonia', 'Viral pneumonia (disorder)']",granular,Disorder,SelfHistory,
75591007,Fracture of fibula,Fracture of fibula,"['Fracture of fibula', 'Fracture of fibula (disorder)']",granular,Disorder,SelfHistory,
75694006,Pancreatitis,Pancreatitis,"['Pancreatitis', 'Pancreatitis (disorder)', 'Inflammation of pancreas']",granular,Disorder,SelfHistory,
75705005,Red eye,Red eye,"['Red eye', 'Red eye (disorder)']",granular,Disorder,SelfHistory,
7571003,Feeling guilt,Sense of guilt,"['Guilt feelings', 'Feeling guilt', 'Feelings of guilt', 'Blames self', 'Sense of guilt', 'Feeling guilt (finding)']",,Finding,SelfHistory,
7573000,Classical phenylketonuria,Classical phenylketonuria,"['Classical phenylketonuria', 'Phenylketonuria', ""Folling's syndrome"", 'Phenylalanine hydroxylase deficiency', 'PAH deficiency', 'Imbecilitus phenylpyruvica', 'PKU', 'Hyperphenylalaninemia, type I', 'Oligophrenia phenylpyruvica', 'PKU - Phenylketonuria', 'Phenylpyruvic oligophrenia', 'Severe phenylalanine hydroxylase deficiency', 'PKU1 - Phenylketonuria', 'PAH - Phenylalanine hydroxylase deficiency', 'Hyperphenylalaninaemia, type I', 'Classical phenylketonuria (disorder)']",granular,Disorder,SelfHistory,
75732000,Vitrectomy,vitrectomy,"['Vitrectomy', 'Excision of vitreous opacity', 'Vitrectomy (procedure)']",granular,Procedure,SelfHistory,
75803007,Posterior rhinorrhea,Postnasal drip,"['Postnasal drip', 'Posterior rhinorrhea', 'Discharge from back of nose', 'PND - Postnasal drip', 'Postnasal catarrh', 'Discharge from nasopharynx', 'Posterior rhinorrhoea', 'Posterior rhinorrhea (disorder)']",granular,Disorder,SelfHistory,
75835007,Laparoscopic-assisted vaginal hysterectomy,lavh (laparoscopy assisted vaginal hysterectomy),"['Laparoscopic-assisted vaginal hysterectomy', 'Laparoscopic-assisted vaginal hysterectomy (procedure)', 'Laparoscopic vaginal hysterectomy', 'LAVH (Laparoscopy assisted vaginal hysterectomy)']",granular,Procedure,SelfHistory,
76009000,Esophagogastroduodenoscopy,upper gi endoscopy,"['Esophagogastroduodenoscopy', 'Oesophagogastroduodenoscopy', 'Upper gastrointestinal endoscopy', 'Esophagogastroduodenoscopy (procedure)', 'Upper GI endoscopy', 'EGD - Oesophagogastroduodenoscopy', 'EGD - Esophagogastroduodenoscopy']",granular,Procedure,SelfHistory,
76069003,Disorder of bone,Bone Disorders,"['Bone disease', 'Osteopathia', 'Disorder of bone (disorder)', 'Disorder of bone']",group,Disorder,SelfHistory,
761000119102,Dyslipidemia due to type 2 diabetes mellitus,Diabetic dyslipidemia associated with type 2 diabetes mellitus,"['Diabetic dyslipidemia associated with type 2 diabetes mellitus', 'Dyslipidemia associated with type II diabetes mellitus', 'Dyslipidemia due to type 2 diabetes mellitus (disorder)', 'Dyslipidemia due to type 2 diabetes mellitus']",granular,Disorder,SelfHistory,
762305005,Degeneration of spine,Degeneration of spine,"['Degeneration of spine', 'Degeneration of spine (disorder)', 'Spinal degeneration']",granular,Disorder,SelfHistory,
762389001,Eczema of lower leg,Eczema of lower leg (disorder),"['Eczema of lower leg (disorder)', 'Eczema of lower leg']",granular,Disorder,SelfHistory,
762397008,Burning sensation of skin,Burning sensation of skin,"['Burning sensation of skin', 'Burning sensation of skin (finding)']",,Finding,SelfHistory,
762535004,Hemosiderin pigmentation of lower limb due to varicose veins of lower limb,Haemosiderin pigmentation of lower limb due to varicose veins of lower limb,"['Haemosiderin pigmentation of lower limb due to varicose veins of lower limb', 'Hemosiderin pigmentation of lower limb due to varicose veins of lower limb', 'Hemosiderin pigmentation of lower limb due to varicose veins of lower limb (disorder)']",granular,Disorder,SelfHistory,
762592003,Chronic primary headache,Chronic primary headache,"['Chronic primary headache', 'Chronic primary headache (disorder)']",granular,Disorder,SelfHistory,
762625001,Vaginal hysterectomy and pelvic floor repair,vaginal hysterectomy and pelvic floor repair,"['Vaginal hysterectomy and pelvic floor repair (procedure)', 'Vaginal hysterectomy and pelvic floor repair']",granular,Procedure,SelfHistory,
76272004,Syphilis,Syphilis,"['Syphilis', 'Lues', 'Infection by Treponema pallidum', 'Treponemal infection', 'Treponemal disease', 'Luetic disease', 'Syphilis (disorder)']",granular,Disorder,SelfHistory,
76314005,Disorder of fluid AND/OR electrolyte,Fluid and electrolyte imbalance,"['Disorder of fluid AND/OR electrolyte', 'Disorder of fluid AND/OR electrolyte (disorder)']",group,Disorder,SelfHistory,
7632005,Dermatographic urticaria,Dermatographic urticaria,"['Dermatographic urticaria', 'Dermatographia', ""Ebbecke's reaction"", 'Dermagraphy', 'Autographism', 'Skin writing', 'Factitial urticaria', 'Dermographia', 'Urticaria factitia', 'Dermatography', 'Dermographism', 'Dermographic urticaria', 'Dermatographic urticaria (disorder)', 'Dermatographism']",granular,Disorder,SelfHistory,
763325000,Insulin resistance,Insulin resistance (disorder),"['Insulin resistance (disorder)', 'Insulin resistance']",granular,Disorder,SelfHistory,
763598005,Family history of intellectual disability,Family history of intellectual disability,"['Family history of intellectual disability', 'Family history of intellectual disability (situation)', 'Family history of intellectual development disorder']",granular,Situation,FamilyHistory,
76441001,"Severe major depression, single episode, without psychotic features","Severe major depression, single episode, without psychotic features","['Severe major depression, single episode, without psychotic features', 'Severe major depression, single episode, without psychotic features (disorder)']",granular,Disorder,SelfHistory,
